movie_id,title,rating,total_ratings,directors,actors,screenwriters,release_date,genres,countries,languages,runtime,summary,link,poster,tags
1929463,少年派的奇幻漂流,9.1,1469950,李安,"苏拉·沙玛, 伊尔凡·可汗, 拉菲·斯波, 阿迪勒·侯赛因, 塔布",扬·马特尔,2012-11-22,"剧情, 奇幻, 冒险",美国 / 中国台湾 / 英国 / 加拿大,英语 / 泰米尔语 / 法语 / 日语 / 印地语 / 汉语普通话,127分钟,故事开始于蒙特娄，也结束于蒙特娄。一名在找寻灵感的作家（拉菲·斯波 Rafe Spall 饰）无意间得知派·帕帖尔（伊尔凡·可汗 Irrfan Khan 饰）的传奇故事。派的父亲（阿迪勒·侯赛因 Adil Hussain 饰）开了一家动物园。因这样特殊的生活环境，少年派（苏拉·沙玛 Suraj Sharma 饰 ）对信仰与人的本性自有一套看法。在派17岁那一年，他的父母决定举家移民加拿大以追求更好的生活，而他也必须离开他的初恋情人。在前往加拿大的船上，他们遇见一位残忍成性的法国厨师（杰拉尔·德帕迪约 Gérard Depardieu 饰）。当天深夜在茫茫大海中，原本令派感到刺激无比的暴风雨一瞬间就成了吞噬货船的大灾难。派却奇迹般地活了下来，搭着救生船在太平洋上漂流，而且有一名最令人意想不到的同伴——理查德·帕克，一只孟加拉老虎。神奇的冒险旅程就这样意外开始了……,https://movie.douban.com/subject/1929463/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1784592701.webp,
1307914,无间道,9.3,1535308,刘伟强,"刘德华, 梁朝伟, 黄秋生, 曾志伟, 陈慧琳",麦兆辉,2003-09-05,"剧情, 惊悚, 犯罪",中国香港,粤语,101分钟,1991年，香港黑帮三合会会员刘健明（刘德华）听从老大韩琛（曾志伟）的吩咐，加入警察部队成为黑帮卧底，韩琛许诺刘健明会帮其在七年后晋升为见习督察。1992年，警察训练学校优秀学员陈永仁（梁朝伟）被上级要求深入到三合会做卧底，终极目标是成为韩琛身边的红人。2002年，两人都不负重望，也都身背重压，刘健明渐想成为一个真正的好人，陈永仁则盼着尽快回归警察身份。 重案组从陈永仁手中获悉一批毒品交易情报，锁紧目标人物韩琛，没料情报被刘健明泄出，双方行动均告失败。但此事将双方均有卧底的事实暴露，引发双方高层清除内鬼的决心。命运迥异又相似的刘健明和陈永仁开始在无间道的旅程中接受严峻考验。,https://movie.douban.com/subject/1307914/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564556863.webp,
26861685,红海行动,8.2,1096644,林超贤,"张译, 黄景瑜, 海清, 杜江, 蒋璐霞",冯骥,2018-02-16,"动作, 战争",中国大陆 / 中国香港,汉语普通话 / 阿拉伯语 / 英语 / 索马里语 / 粤语,138分钟,中东国家伊维亚共和国发生政变，武装冲突不断升级。刚刚在索马里执行完解救人质任务的海军护卫舰临沂号，受命前往伊维亚执行撤侨任务。舰长高云（张涵予 饰）派出杨锐（张译 饰）率领的蛟龙突击队登陆战区，护送华侨安全撤离。谁知恐怖组织扎卡却将撤侨部队逼入交火区，一场激烈的战斗在所难免。与此同时，法籍华人记者夏楠（海清 饰）正在伊维亚追查威廉·柏森博士贩卖核原料的事实，而扎卡则突袭柏森博士所在的公司，意图抢走核原料。混战中，一名隶属柏森博士公司的中国员工成为人质。为了解救该人质，八名蛟龙队员必须潜入有150名恐怖分子的聚集点，他们用自己的信念和鲜血铸成中国军人顽强不屈的丰碑！ 本片根据也门撤侨事件改编。,https://movie.douban.com/subject/26861685/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2514119443.webp,
25964071,夏洛特烦恼,7.9,1104321,闫非,"沈腾, 马丽, 尹正, 艾伦, 王智",闫非,2015-09-30,"喜剧, 爱情",中国大陆,汉语普通话,104分钟,在学生时代的初恋秋雅（王智 饰）的婚礼上，毕业后吃软饭靠老婆养的夏洛（沈腾 饰）假充大款，出尽其丑，中间还被老婆马冬梅（马丽 饰）戳穿暴捶。混乱之中，夏洛意外穿越时空，回到了1997年的学生时代的课堂里。他懵懵懂懂，以为是场真实感极强的梦，于是痛揍王老师，强吻秋雅，还尝试跳楼让自己醒来。当受伤的他从病床上苏醒时，他意识到自己真的穿越了时空。既然有机会重新来过，那不如好好折腾一回。他勇敢追求秋雅、奚落优等生袁华（尹正 饰）、拒绝马冬梅的死缠烂打。后来夏洛凭借“创作”朴树、窦唯等人的成名曲而进入娱乐圈。 他的人生发生翻天覆地的巨变，但是内心某个地方却越来越感到空虚……,https://movie.douban.com/subject/25964071/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2264377763.webp,
26698897,唐人街探案2,6.6,966888,陈思诚,"王宝强, 刘昊然, 肖央, 刘承羽, 尚语贤",陈思诚,2018-02-16,"喜剧, 动作, 悬疑",中国大陆,汉语普通话 / 英语 / 日语 / 粤语,121分钟,突然得到唐仁（王宝强 饰）即将结婚的消息，喜出望外的秦风（刘昊然 饰）匆忙登上飞往美国纽约的班机。谁知落地后很快发现，这不过是唐仁诓他过来的谎言。唐仁把秦风带到了一座豪华宅邸，这里早已云集包括野田昊（妻木夫聪 饰）在内的数位世界顶尖侦探。把他们召集到这里的是北美华人堂口老大七叔（曾江 饰），就在不久前他的宝贝孙子被人残忍杀害，不仅如此，尸体还被划出Y字形伤口，心脏不翼而飞。七叔悲愤交加，悬赏500万势要抓住杀人真凶。 扑朔迷离的凶案现场和作案手法，以及高额的赏金，让这群身怀绝技的侦探们跃跃欲试，他们摩拳擦掌，迎接挑战……,https://movie.douban.com/subject/26698897/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2512717519.webp,
1306249,唐伯虎点秋香,8.8,1206139,李力持,"周星驰, 巩俐, 陈百祥, 郑佩佩, 朱咪咪",李力持,1993-07-01,"喜剧, 爱情, 古装",中国香港,粤语,102 分钟,唐伯虎（周星驰 饰）身为江南四大才子之首，却有道不尽的心酸。宁王想唐伯虎帮忙图谋作反，唐伯虎只好用内功改变脉象，令众人都相信他命不久矣。母亲埋怨他不应该把功夫暴露，因为他们家族一直被当年的仇人追杀。唐伯虎在与朋友出游时，遇到了貌若天仙的秋香并对她一见钟情，决心要到华府当 家丁以追求秋香，唐伯虎被取名华安。期间华太师遇到了宁王上门刁难，幸好有唐伯虎出面相助，并暴露了自己是唐伯虎的身份。秋香才知道华安是自己欣赏的唐伯虎。华夫人跟唐家有怨，因此二人便开始斗法。怎料宁王跟夺命书生再次上门，华夫人不是对手，幸得唐伯虎出手，华夫人也答应把秋香许配给唐伯虎。,https://movie.douban.com/subject/1306249/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2357915564.webp,
34841067,你好，李焕英,7.7,1541724,贾玲,"贾玲, 张小斐, 沈腾, 陈赫, 刘佳",贾玲,2021-02-12,"剧情, 喜剧, 奇幻",中国大陆,汉语普通话,128分钟,一场意外，改变了一对母女的命运。病床上的母亲李焕英（刘佳 饰）昏迷不醒，女儿贾晓玲（贾玲 饰）涕泗横流，唯恐与母亲阴阳两隔。恍惚之中，晓玲突然穿越到久远以前的陌生时代，并在那里意外邂逅尚待字闺中的青年李焕英（张小斐 饰）。在此之后，晓玲以远亲相称，成为妈妈形影不离的好姐妹。许是见证了妈妈数十年来的劳苦辛酸，晓玲希望通过努力改变妈妈的命运，让她变成一个幸福快乐、富足无忧的女人。而一系列搞笑、感人的小故事，就围绕这对姐妹花母女展开…… 本片根据贾玲取材自身经历创作的同名小品改编。,https://movie.douban.com/subject/34841067/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2629056068.webp,
1291543,功夫,8.9,1309203,周星驰,"周星驰, 元秋, 元华, 黄圣依, 梁小龙",曾瑾昌,2004-12-23,"喜剧, 动作, 犯罪, 奇幻",中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,100分钟(3D重映),1940年代的上海，自小受尽欺辱的街头混混阿星（周星驰）为了能出人头地，可谓窥见机会的缝隙就往里钻，今次他盯上行动日益猖獗的黑道势力“斧头帮”，想借之大名成就大业。 阿星假冒“斧头帮”成员试图在一个叫“猪笼城寨”的地方对居民敲诈，不想引来真的“斧头帮”与“猪笼城寨”居民的恩怨。“猪笼城寨”原是藏龙卧虎之处，居民中有许多身怀绝技者（元华、梁小龙等），他们隐藏于此本是为远离江湖恩怨，不想麻烦自动上身，躲都躲不及。而在观战正邪两派的斗争中，阿星逐渐领悟功夫的真谛。,https://movie.douban.com/subject/1291543/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2219011938.webp,
26985127,一出好戏,7.1,935007,黄渤,"黄渤, 舒淇, 王宝强, 张艺兴, 于和伟",黄渤,2018-08-10,"剧情, 喜剧",中国大陆,汉语普通话,134分钟,名不见经传的小人物马进（黄渤 饰）远房表弟小兴（张艺兴 饰）在底层社会摸爬滚打，生活无望。由于欠下债务，马进习惯性地买了彩票，企图一夜爆富，并迎娶自己的同事姗姗（舒淇 饰）。未过多久，马进期待的好消息意外降临，然而命运却给他开了无比残酷的黑色玩笑。收到信息的时候马进所在公司正出海团建，结果一个巨浪将他们全员送到了与世隔绝的孤岛上来，生存成为最大难题。原本处于公司底层的小王（王宝强 饰）通过草根技能快速成为领军人物，而高高在上的张总（于和伟 饰）也迅速调整状态，凭借智慧成为与之抗衡的力量。 时间一分一秒流逝，一个微缩的小社会在孤岛慢慢形成……,https://movie.douban.com/subject/26985127/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2529571873.webp,
30163509,飞驰人生,6.8,1004362,韩寒,"沈腾, 黄景瑜, 尹正, 张本煜, 尹昉",韩寒,2019-02-05,"剧情, 喜剧, 运动",中国大陆,汉语普通话 / 英语,98分钟,曾经叱咤风云的拉力赛车手张驰（沈腾 饰），五年前因私自赛车而被禁赛。从天堂跌落谷底，张驰饱尝生活的艰辛。他忍辱负重，洗心革面，终于争取到了解禁的判决。在此之后，他重新找到亲如兄弟的领航员孙宇强（尹正 饰），决心共同冲击本年度的巴音布鲁克拉力赛。然而在此之前，张驰必须重考驾照，改装赛车，拉到赞助。每一步都充满艰难，他忍受着旁人的奚落嘲讽，忍受着现实的冰冷残酷，无论如何都不改变前进的目标。当他好不容易走到了赛场，还将面对禁赛这几年崛起的新秀林臻东（黄景瑜 饰）的挑战。 张驰的时代是否就此远去……,https://movie.douban.com/subject/30163509/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2542973862.webp,
3168101,毒液：致命守护者,7.2,880627,鲁本·弗雷斯彻,"汤姆·哈迪, 米歇尔·威廉姆斯, 里兹·阿迈德, 斯科特·黑兹, 瑞德·斯科特",杰夫·皮克纳,2018-11-09,"动作, 科幻, 惊悚",美国 / 中国大陆,英语 / 汉语普通话,112分钟,艾迪（汤姆·哈迪 Tom Hardy 饰）是一位深受观众喜爱的新闻记者，和女友安妮（米歇尔·威廉姆斯 Michelle Williams 饰）相恋多年，彼此之间感情十分要好。安妮是一名律师，接手了生命基金会的案件，在女友的邮箱里，艾迪发现了基金会老板德雷克（里兹·阿迈德 Riz Ahmed 饰）不为人知的秘密。为此，艾迪不仅丢了工作，女友也离他而去。 之后，生命基金会的朵拉博士（珍妮·斯蕾特 Jenny Slate 饰）找到了艾迪，希望艾迪能够帮助她阻止德雷克疯狂的罪行。在生命基金会的实验室里，艾迪发现了德雷克进行人体实验的证据，并且在误打误撞之中被外星生命体毒液附身。回到家后，艾迪和毒液之间形成了共生关系，他们要应对的是德雷克派出的一波又一波杀手。,https://movie.douban.com/subject/3168101/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537158013.webp,
26363254,战狼2,7.1,945659,吴京,"吴京, 弗兰克·格里罗, 吴刚, 张翰, 卢靖姗",吴京,2017-07-27,"动作, 战争",中国大陆,汉语普通话 / 英语,123分钟,由于一怒杀害了强拆牺牲战友房子的恶霸，屡立功勋的冷锋（吴京 饰）受到军事法庭的判决。在押期间，亲密爱人龙小云壮烈牺牲。出狱后，冷锋辗转来到非洲，他辗转各地，只为寻找杀害小云的凶手。在此期间，冷锋逗留的国家发生叛乱，叛徒红巾军大开杀戒，血流成河。中国派出海军执行撤侨任务，期间冷锋得知有一位陈博士被困在五十五公里外的医院，而叛军则试图抓住这位博士。而从另一位华侨（于谦 饰）口中得知，杀害小云的凶手正待在这个国家。 在无法得到海军支援的情况下，冷锋只身闯入硝烟四起的战场。不屈不挠的战狼，与冷酷无情的敌人展开悬殊之战……,https://movie.douban.com/subject/26363254/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2494701965.webp,
32659890,我和我的祖国,7.6,1065692,陈凯歌,"黄渤, 张译, 韩昊霖, 杜江, 葛优",文宁,2019-09-30,剧情,中国大陆,汉语普通话,155分钟,七位导演分别取材新中国成立70周年以来，祖国经历的无数个历史性经典瞬间。讲述普通人与国家之间息息相关密不可分的动人故事。聚焦大时代大事件下，小人物和国家之间，看似遥远实则密切的关联，唤醒全球华人共同回忆。,https://movie.douban.com/subject/32659890/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2567998580.webp,
27110296,无名之辈,8.0,1082986,饶晓志,"陈建斌, 任素汐, 潘斌龙, 章宇, 王砚辉",饶晓志,2018-11-16,"剧情, 喜剧",中国大陆,汉语普通话 / 贵州方言,108分钟,来自乡村的笨贼眼镜（章宇 饰）和大头（潘斌龙 饰）抢了一家手机店，慌乱之中逃进坐着轮椅的单身女子嘉旗（任素汐 饰）的家中。嘉旗早已失去活着的欲望，她强横地要求俩笨贼杀死自己。另一边，某楼盘老板资金链断裂跑路，留下保安马先勇（陈建斌 饰）与讨债者周旋。马曾经是立功无数的协警，可就在转正的关头因为一场车祸毁了原本看似美好的一切。不久前他挖到一把喷子，原本打算交给当初的警察好友立功，却发现喷子被换成了水枪。而成为了新闻的手机抢劫案，让马先勇意识到喷子正在劫匪的手上。 漫长的一天，所有与之相关的老老少少都在纠结煎熬。他们是渺小的无名之辈，却真真切切感受到来自命运的重压……,https://movie.douban.com/subject/27110296/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2539661066.webp,
26311973,唐人街探案,7.7,941363,陈思诚,"王宝强, 刘昊然, 佟丽娅, 陈赫, 肖央",陈思诚,2015-12-31,"喜剧, 动作, 悬疑",中国大陆,汉语普通话 / 泰语 / 英语,135分钟,天赋异禀的结巴少年秦风（刘昊然 饰）警校落榜，被姥姥遣送泰国找远房表舅——号称“唐人街第一神探”，实则猥琐的大叔唐仁（王宝强 饰）散心。不想一夜花天酒地后，唐仁沦为离奇凶案嫌疑人，不得不和秦风亡命天涯……穷追不舍的警探黄兰登（陈赫 饰）、无敌幸运的警察坤泰（肖央 饰）、穷凶极恶的匪帮三人组、高深莫测的唐人街教父、美艳风骚的老板娘阿香（佟丽娅 饰）等悉数登场！七天！唐仁、秦风必须取长补短、同仇敌忾！他们能否躲避警察追捕、匪帮追杀、黑帮围剿，在短短七天内，完成找到失落的黄金并查明真凶，为自己洗清罪名这些逆天的任务？,https://movie.douban.com/subject/26311973/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2302930556.webp,
26425063,无双,8.0,975873,庄文强,"周润发, 郭富城, 张静初, 冯文娟, 廖启智",庄文强,2018-09-30,"剧情, 动作, 悬疑, 犯罪",中国大陆 / 中国香港,汉语普通话 / 粤语 / 英语 / 泰语 / 波兰语,130分钟,身陷囹圄的李问（郭富城 饰）被引渡回港，他原本隶属于一个的跨国假钞制贩组织。该组织曾犯下过多宗恶性案件，而首脑“画家”不仅始终逍遥法外，连真面目都没人知道。为了逼迫李问吐露“画家”真实身份，警方不惜用足以判死刑的假罪证使其就范。就在此时，富有的遗孀阮文（张静初 饰）申请保释李问，而警方提出的条件依然是“画家”的真面目。 原来早在十数年前，李问和阮文是一对画家情侣，无奈女友的作品受人青睐，李问的画作却被贬得一文不值。就在此困顿期间，他制作假画的才能被“画家”（周润发 饰）发掘，进而成为对方美元假币团伙中的一员……,https://movie.douban.com/subject/26425063/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2535260806.webp,
1302425,喜剧之王,8.8,1078016,周星驰,"周星驰, 张柏芝, 莫文蔚, 吴孟达, 林子善",曾瑾昌,1999-02-13,"剧情, 喜剧, 爱情",中国香港,粤语,89分钟,尹天仇（周星驰 饰）一直醉心戏剧，想成为一名演员，平时除了做跑龙套以外，还会在街坊福利会里开设演员训练班。此时舞小姐柳飘飘在妈妈桑的带领下来到这里要求学做戏，原来柳飘飘有一段非常不愉快的经历，在尹天仇对她指导的过程中，柳飘飘对尹天仇渐生情愫，同时她也成为了夜总会里当红的小姐。尹天仇受到了极多白眼之后，终于得到了大明星鹃姐（莫文蔚 饰）的赏识，提携他担演新戏中的男主角，但没想到突然把他的角色换掉了，令他失望不已。在片场当场务的卧底警员（吴孟达 饰）身份被识穿，尹天仇阴差阳错的帮忙破了案。之后尹天仇继续活跃在街坊福利会的演员训练班里。,https://movie.douban.com/subject/1302425/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2618313392.webp,
19944106,美人鱼,6.7,879274,周星驰,"邓超, 罗志祥, 张雨绮, 林允, 徐克",周星驰,2016-02-08,"喜剧, 爱情, 奇幻",中国大陆 / 中国香港,汉语普通话 / 英语 / 日语,93分钟,白手起家的富豪刘轩（邓超 饰）新拍下了一块地皮，并联合了女强人李若兰（张雨绮 饰）使用恐怖的声纳技术驱赶鱼类，用于填海造地。人鱼一族长期居住在附近区域的海里，为了继续生存，带头大哥章鱼八哥（罗志祥 饰）派出了美人鱼珊珊（林允 饰）“色诱”刘轩，准备刺杀。没想到珊珊在卧底过程中与刘轩暗生情愫，一次次破坏暗杀计划，而李若兰却在准备一个更丧心病狂的邪恶计划……,https://movie.douban.com/subject/19944106/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2316177058.webp,
4920528,那些年，我们一起追的女孩,8.1,930765,九把刀,"柯震东, 陈妍希, 敖犬, 郝劭文, 蔡昌宪",九把刀,2012-01-06,"剧情, 喜剧, 爱情",中国台湾,汉语普通话,110分钟,青春是一场大雨。即使感冒了，还盼望回头再淋它一次。人生就是不停的战斗，在还没有获得女神青睐时，左手永远都只是辅助！！！ 柯景腾（柯震东 饰）和他的一群好友，爱耍帅却老是情场失意的老曹（敖犬 饰），停止不了勃起所以叫勃起的勃起（鄢胜宇 饰），想用搞笑致胜却总是失败的该边（蔡昌 宪 饰），胖界的夺爱高手阿和（赦绍文 饰），从国中到高中，一直是不离不弃的死党。他们都对班花沈佳宜（陈妍希 饰）有着一种纠结的感情。一方面，他们瞧不起这种只会用功读书的女生，另一方面他们又为她的美好气质倾倒。因为学习成绩较差，柯景腾被老师安排坐在沈佳宜前面。因为他的一次英雄救美，她开始用强制的方式帮他补习功课。此事令其他兄弟羡慕嫉妒恨，但是大家都未说破。毕业后，柯景腾和沈佳宜在各自大学保持恋人般的联系。直到他举办自由格斗赛，事情才出现了变化…… 这一连串下，原本按兵不动的好友也都纷纷加入女神争夺战！但是麻吉诚可贵，青春价更高，若为女神故，是否二者皆可抛哩？！ 本片根据导演兼编剧九把刀在2007年的自传体小说改编。柯震东凭借本片获第48届金马奖最佳新演员。,https://movie.douban.com/subject/4920528/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1348910586.webp,
27619748,唐人街探案3,5.3,1132268,陈思诚,"王宝强, 刘昊然, 妻夫木聪, 托尼·贾, 长泽雅美",陈思诚,2021-02-12,"喜剧, 悬疑",中国大陆 / 中国香港 / 日本,汉语普通话 / 日语 / 英语 / 泰语,136分钟,为了争夺东京新唐人街的开发权，东南亚帮派与日本黑帮组织黑龙会纷争不断。为了避免冲突升级，合作共赢，东南亚商会会长苏察维邀请黑龙会头目渡边胜（三浦友和 饰）谈判。谈判地点设在四面环水的日式茶室，室内只有双方头目而已。谁知谈判开始没多久，室内就传来惨叫声。众人涌入后发现，苏察维被打碎的屏风玻璃杀害，而躺在一旁的渡边胜则满手鲜血。突发意外将双方敌意再度拉至顶点，为了证明清白，渡边通过侦探野田昊（妻木夫聪 饰）找来了秦风（刘昊然 饰）和唐仁（王宝强 饰），试图揭开密实杀人案的真相。 危机四伏的东京街头，这三个绝命侦探抽丝剥茧发现了令人难以置信的事实……,https://movie.douban.com/subject/27619748/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2622388983.webp,
27038183,羞羞的铁拳,6.8,758044,宋阳,"艾伦, 马丽, 沈腾, 田雨, 宋阳",张吃鱼,2017-09-30,"喜剧, 奇幻",中国大陆,汉语普通话,100分钟,堕落沉沦的MMA选手艾迪生（艾伦 饰）依靠打假拳度日，早已忘记昔日的雄心壮志。某次他和假拳掮客马东（田雨 饰）商议打假赛的时候，不慎被正义感爆棚的体育记者马小（马丽 饰）听到并录音。在追赶马丽的过程中，艾迪生和对方一同跌入游泳池，并遭到雷电的电击。当他们从医院醒来后，发现两人居然互换了身体。在所有复原的办法都失败后，艾迪生只能请求马小代替他去和拳王吴良（薛皓文 饰）——同时也是马小的未婚夫——去打比赛。然而，娘娘的艾迪生和汉子力爆表的马小却闹出了一连串的笑话。 而在这一过程中，两人渐次发现了当年艾迪生遭遇惨败和黑幕的真相……,https://movie.douban.com/subject/27038183/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2499793218.webp,
25921812,驴得水,8.3,989375,周申,"任素汐, 大力, 刘帅良, 裴魁山, 阿如那",周申,2016-10-28,"剧情, 喜剧",中国大陆,汉语普通话,111分钟,民国时期，在一个远离喧嚣和战乱的偏远山区，伫立着一所简陋平凡的学校。校长孙恒海（大力 饰）带着女儿孙佳（卜冠今 饰）以及裴魁山（裴魁山 饰）、张一曼（任素汐 饰）、周铁男（刘帅良 饰）这几个有着各种污点的教师栖身于此。他们豁达乐观，而又为艰苦生活所恼，于是把院子里的一头驴起了名字当作教员报了上去，以吃空饷。可就在某天，校长得知教育部要派专员来检查，慌乱之际，偶然来到学校的铜匠（阿如那 饰）如同救命稻草出现在众人面前。他们央求铜匠伪装成教员，可是一切真能顺利蒙混过关吗？ 该片改编自周申、刘露的同名话剧作品。,https://movie.douban.com/subject/25921812/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2393044761.webp,
26862829,芳华,7.7,845060,冯小刚,"黄轩, 苗苗, 钟楚曦, 杨采钰, 李晓峰",严歌苓,2017-12-15,"剧情, 历史, 战争",中国大陆,汉语普通话,136分钟,故事发生在上世纪七十年代，寄人篱下的少女何小萍（苗苗 饰）经过重重试炼终于加入了梦寐以求的文工团，哪知道这里和她曾经待过的那些地方并无不同，她依然得忍受遭人唾弃和欺侮的生活。唯一给过她温暖的，是刘峰（黄轩 饰），不仅仅是对何小萍，被称为“活雷锋”的刘峰把自己的爱情和温暖无私的奉献给每一个人。 实际上，刘峰一直爱慕着美丽活泼的林丁丁（杨采钰 饰），当他选择将这份感情勇敢的表达出来时，却让自己的人生走向了完全不同的方向。战争开始了，刘峰、何小萍和萧穗子前赴后继的走上了前线，在枪弹和炮火之中，每一个人都在用生命和热血绽放着属于他们的芳华。,https://movie.douban.com/subject/26862829/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2507227732.webp,
25986662,疯狂的外星人,6.4,724142,宁浩,"黄渤, 沈腾, 汤姆·派福瑞, 马修·莫里森, 徐峥",孙小杭,2019-02-05,"喜剧, 科幻",中国大陆,汉语普通话 / 英语,116分钟,号称银河系最先进的外星文明试图和地球建交，谁知一连串的误会导致意外发生。外星使者的飞船坠入大气层，最终摔在了中国某市的世界公园中。靠耍猴戏为生的耿浩（黄渤 饰）和酒贩子好友大飞（沈腾 饰）把受伤的外星人错认为来自南美洲的猴子，在自家猴子受伤的情况下，耿浩开始训练起这个他口中的“刚果骚骚猴”来了。由于失去了超能力加成设备，外星人的本事无法施展，只能任由这两个傻乎乎的地球人打骂操练。尽管如此，他仍试图夺回自己的装备。另一方面，之前与外星人交流失败的超级大国根据外星人留下的信息，穿梭世界各地寻找外星使者。地球的命运朝着不可预测的方向发展…… 本片创意来自刘慈欣的科幻小说《乡村教师》。,https://movie.douban.com/subject/25986662/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2915734567.webp,
35267208,流浪地球2,8.3,1394838,郭帆,"吴京, 刘德华, 李雪健, 沙溢, 宁理",杨治学,2023-01-22,"科幻, 冒险, 灾难",中国大陆,汉语普通话 / 俄语 / 英语 / 印地语 / 法语 / 葡萄牙语 / 日语 / 韩语 / 泰语 / 南非荷兰语,173分钟,在并不遥远的未来，太阳急速衰老与膨胀，再过几百年整个太阳系将被它吞噬毁灭。为了应对这场史无前例的危机，地球各国放下芥蒂，成立联合政府，试图寻找人类存续的出路。通过摸索与考量，最终推着地球逃出太阳系的“移山计划”获得压倒性胜利。人们着手建造上万台巨大的行星发动机，带着地球踏上漫漫征程。满腔赤诚的刘培强（吴京 饰）和韩朵朵（王智 饰）历经层层考验成为航天员大队的一员，并由此相知相恋。但是漫漫征途的前方，仿佛有一股神秘的力量不断破坏者人类的自救计划。看似渺小的刘培强、量子科学家图恒宇（刘德华 饰）、联合政府中国代表周喆直（李雪健 饰）以及无数平凡的地球人，构成了这项伟大计划的重要一环…… 本片根据刘慈欣同名科幻小说改编。,https://movie.douban.com/subject/35267208/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2916835424.webp,
25815034,湄公河行动,8.0,789067,林超贤,"张涵予, 彭于晏, 孙淳, 陈宝国, 冯文娟",林超贤,2016-09-30,"剧情, 动作, 犯罪",中国大陆 / 中国香港,汉语普通话 / 粤语 / 泰语 / 缅甸语 / 英语,124分钟,金三角湄公河上，一处被称为“鬼门关”的河段，两艘来自中国的商船遭到不明身份之人的枪击袭击。未过多久，泰国军方召开新闻发布会，指责中国商船贩卖毒品。虽然发布会宣称船员全部逃亡，但是十三具遭受残忍杀害的中国船员尸体很快被人发现。这起胆大妄为的案件令中国警方大为震惊，云南省缉毒总队队长高刚（张涵予 饰）受命带特别行动小组前往泰国，并与情报员方新武（彭于晏 饰）合作接洽。根据现有资料显示，这件案子由盘踞在金三角的大毒枭糯卡所为。糯卡贪婪残忍，胆大包天，是湄公河流域上一颗惊扰运输安全的毒瘤。为了将这个恶棍绳之于法，中国、老挝、缅甸开展了三国联合巡逻，集中对糯卡的制毒窝点进行扫荡。而高刚等人也深入最危险境地，与丧失人性的贩毒分子进行惨烈对决…… 本片根据真实事件改编。,https://movie.douban.com/subject/25815034/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2380677316.webp,
30331149,白蛇：缘起,7.8,817797,黄家康,"张喆, 杨天翔, 唐小喜, 刘薇, 张遥函",王微,2019-01-11,"爱情, 动画, 奇幻",中国大陆 / 美国,汉语普通话,99分钟,幽暗洞中，白蛇（张喆 配音）苦苦修炼却不得其法，小青见此情景，将发髻上的碧玉簪子取下，令白蛇攥在手中。那一刻，五百年前的记忆瞬间苏醒。五百年前，晚唐君主昏聩庸碌，掌握邪术的国师只手遮天，命令天下百姓捕蛇修法。为了拯救族群，白蛇冒险行刺，结果却遭遇挫败，还失去了记忆。当她再度醒来，发现自己被一个专门捕蛇的村落所救下，而那个胆小却善良的青年许宣（杨天翔 配音）则吸引了白蛇的注意。与此同时，国师派出爪牙四处追寻白蛇的下落，而蛇族更误解白蛇叛逃人类，接二连三派出杀手。 五百年后的一段姻缘，早在这乱世之间便已缔结……,https://movie.douban.com/subject/30331149/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2544313786.webp,
